name,model,tree_length
25741,JTT+F+G,0.313
44727,WAG+F,0.500
26357,FLU+F,0.108
8332,WAG+F+G,5.075
2620,FLU+F,0.605
6841,Poisson+F,1.859
2732,Poisson+F,0.096
8748,LG+F,0.028
16240,LG+F+G,1.481
6587,JTT+F,0.087
2874,Poisson+F+G,0.619
10976,Poisson+F+G,0.513
6064,JTT+F,0.596
10474,JTT+F+G,0.398
43879,LG+F+G,1.257
2583,FLU+F+G,1.260
6911,Poisson+F,0.414
2662,Poisson+F,0.188
8988,FLU+F+G,1.851
580,LG+F+G,1.653
6416,LG+F+G,1.078
1526,FLU+F+G,4.919
15310,FLU+F,1.111
9520,WAG+F+G,0.622
3797,LG+F,1.609
395,JTT+F+G,5.230
10761,LG+F,0.166
21511,Poisson+F,1.711
11485,LG+F+G,0.092
4656,LG+F,0.147
271,JTT+F,1.558
10699,LG+F+G,1.230
1866,LG+F,3.569
12890,LG+F,3.935
44232,LG+F+G,2.307
3391,FLU+F+G,0.228
9187,Poisson+F+G,0.042
11266,JTT+F+G,0.168
12743,WAG+F+G,0.190
12706,FLU+F,0.339
30251,Poisson+F+G,0.969
13740,LG+F+G,0.090
26823,FLU+F+G,0.414
5214,WAG+F,3.107
33823,FLU+F+G,3.381
5692,Poisson+F+G,2.599
33340,WAG+F,2.923
4430,LG+F,0.107
10124,JTT+F+G,2.927
33648,FLU+F,1.369
10507,LG+F,0.214
5941,LG+F+G,2.474
3116,LG+F+G,0.997
13151,WAG+F+G,0.205
13181,JTT+F+G,0.135
1191,JTT+F,0.229
3659,Poisson+F+G,10.505
615,WAG+F+G,1.035
42558,LG+F,0.484
5926,Poisson+F+G,0.189
7957,JTT+F+G,1.225
17824,Poisson+F+G,0.032
10997,LG+F,1.087
44554,JTT+F,1.705
12724,WAG+F,0.617
16985,Poisson+F,2.639
3961,LG+F,0.353
2739,LG+F,0.639
2599,WAG+F+G,0.080
10721,WAG+F,0.102
12863,JTT+F+G,0.969
8992,WAG+F+G,1.158
35523,JTT+F,0.646
39162,WAG+F+G,2.095
4602,JTT+F+G,1.752
11886,JTT+F,0.161
7909,LG+F,0.107
18471,LG+F,0.092
5572,Poisson+F+G,0.007
7211,WAG+F,0.059
40272,Poisson+F+G,0.757
6109,LG+F+G,0.888
6855,JTT+F,0.071
12928,Poisson+F,0.267
44481,JTT+F+G,0.599
22299,Poisson+F+G,0.029
7677,WAG+F+G,0.984
935,JTT+F+G,4.776
5010,JTT+F+G,2.013
10386,LG+F+G,0.538
12878,Poisson+F,0.243
12946,Poisson+F+G,1.137
3931,FLU+F+G,2.845
11816,WAG+F+G,0.693
35009,JTT+F,0.415
2420,Poisson+F+G,3.477
2019,JTT+F+G,0.895
26182,Poisson+F+G,0.434
19976,Poisson+F,0.422
7916,Poisson+F+G,0.584
6535,WAG+F+G,1.777
8848,JTT+F,2.839
9267,Poisson+F+G,0.229
24244,LG+F+G,1.518
24434,FLU+F+G,0.235
4382,WAG+F+G,0.317
11939,LG+F,1.549
29437,JTT+F,0.009
4352,JTT+F+G,0.172
26839,WAG+F+G,1.206
9580,LG+F,3.060
10522,Poisson+F+G,0.140
9798,LG+F+G,0.349
4061,JTT+F,1.177
3887,LG+F+G,4.316
40031,LG+F+G,0.614
8881,JTT+F,0.526
3409,LG+F+G,4.318
37736,Poisson+F,0.667
16973,JTT+F,0.502
5540,JTT+F+G,0.469
9910,LG+F,0.670
33915,Poisson+F,0.822
5590,WAG+F+G,0.369
4582,JTT+F,1.848
2615,LG+F+G,0.790
20204,LG+F,0.018
9726,WAG+F,1.123
8584,LG+F+G,3.386
20149,Poisson+F+G,0.131
12936,FLU+F+G,2.928
5000,FLU+F,1.302
42189,LG+F+G,1.980
8817,FLU+F+G,0.562
4431,LG+F,2.609
12162,Poisson+F,0.496
10326,Poisson+F,3.789
12032,Poisson+F,0.847
33686,JTT+F+G,0.077
4757,FLU+F+G,0.119
10276,Poisson+F,0.109
25350,Poisson+F+G,2.179
11329,WAG+F+G,0.152
1946,Poisson+F+G,0.686
10996,LG+F,0.398
12530,FLU+F,0.582
8765,JTT+F,0.894
15605,JTT+F+G,0.163
860,FLU+F+G,1.389
4470,Poisson+F+G,2.648
27094,JTT+F+G,0.058
12038,WAG+F,0.556
3960,LG+F,3.876
533,Poisson+F+G,1.953
6750,LG+F,1.505
37897,LG+F+G,0.974
28456,FLU+F,0.148
3864,JTT+F+G,0.398
7168,LG+F+G,1.470
8286,JTT+F,2.332
11993,FLU+F+G,2.979
5022,WAG+F,1.563
6536,LG+F,0.440
31960,FLU+F,0.316
6814,Poisson+F+G,2.047
8365,Poisson+F+G,5.678
7834,FLU+F,1.104
13022,LG+F+G,0.249
34083,WAG+F,1.901
11762,JTT+F,3.463
12669,Poisson+F+G,0.589
34068,FLU+F,0.544
11679,WAG+F+G,0.112
3674,LG+F+G,1.258
1867,LG+F,0.746
42975,WAG+F+G,0.892
12891,LG+F,1.287
11248,JTT+F,0.175
2416,FLU+F,0.208
44084,FLU+F+G,3.984
25373,JTT+F+G,1.144
38288,LG+F+G,0.716
3796,LG+F,2.328
7816,WAG+F,1.730
29659,FLU+F+G,4.359
40109,Poisson+F+G,0.798
5609,Poisson+F+G,0.529
3976,Poisson+F+G,0.079
42496,LG+F+G,2.659
11938,LG+F,0.049
24487,FLU+F,0.765
31951,LG+F+G,0.357
5813,WAG+F,1.491
4257,JTT+F,2.125
6440,Poisson+F+G,0.775
17409,FLU+F,0.460
11874,Poisson+F+G,1.472
2406,WAG+F+G,0.407
41620,WAG+F+G,1.408
9018,FLU+F,1.975
10521,FLU+F+G,1.342
14708,LG+F,0.170
2483,Poisson+F,2.082
36565,WAG+F,1.741
1473,JTT+F+G,0.442
29313,WAG+F+G,3.681
11989,WAG+F+G,0.302
9911,LG+F,3.683
13767,JTT+F,0.256
9532,FLU+F,4.259
13284,JTT+F,1.462
5831,FLU+F,0.168
37106,LG+F+G,2.220
11333,FLU+F+G,0.298
29601,JTT+F,0.149
7477,LG+F+G,1.147
10653,Poisson+F,0.069
14920,Poisson+F,1.439
12417,Poisson+F,2.431
28051,WAG+F+G,0.726
4920,LG+F+G,0.348
7027,WAG+F,1.102
3688,JTT+F,0.731
2738,LG+F,1.705
12721,LG+F+G,1.241
10535,FLU+F,0.241
2186,JTT+F+G,1.270
10071,FLU+F+G,0.102
20063,LG+F,0.803
4790,Poisson+F+G,0.778
12547,Poisson+F,1.329
2156,WAG+F+G,0.544
19414,FLU+F,0.486
27336,JTT+F,1.206
3641,JTT+F,0.145
23599,WAG+F,0.152
4824,Poisson+F+G,2.185
1123,JTT+F+G,3.745
42305,JTT+F+G,1.508
7598,LG+F,0.275
7802,FLU+F+G,0.769
876,JTT+F,0.262
15925,WAG+F+G,1.826
1512,Poisson+F+G,1.163
13410,Poisson+F+G,4.200
3744,WAG+F+G,1.393
15917,FLU+F,1.810
10659,Poisson+F+G,1.981
3794,JTT+F+G,0.934
3442,JTT+F+G,0.231
9849,JTT+F+G,2.393
41001,JTT+F,0.649
19277,LG+F,0.211
3492,WAG+F+G,2.217
9383,WAG+F,1.439
9223,FLU+F+G,0.711
9368,FLU+F,0.385
21593,FLU+F+G,0.360
15369,LG+F,1.147
41076,JTT+F+G,0.406
2250,JTT+F+G,1.526
13417,JTT+F,0.521
9642,FLU+F,3.166
27846,LG+F+G,2.253
37131,LG+F+G,2.900
12510,FLU+F+G,0.354
8431,FLU+F+G,3.247
32559,JTT+F,1.668
8386,LG+F,0.510
42271,WAG+F,2.133
4436,Poisson+F,0.455
38608,WAG+F,0.773
6913,JTT+F,0.885
5833,FLU+F+G,1.281
7357,WAG+F,1.516
38289,LG+F,0.175
1038,LG+F,0.388
116,FLU+F+G,5.508
5289,WAG+F+G,0.025
12716,LG+F+G,0.227
2851,Poisson+F,0.954
5259,JTT+F+G,1.122
32388,FLU+F+G,4.613
10645,FLU+F,0.549
11909,JTT+F,0.206
7859,Poisson+F+G,0.370
9328,Poisson+F+G,0.706
1775,WAG+F+G,0.528
1726,Poisson+F+G,1.298
19746,WAG+F,1.232
19360,Poisson+F,1.058
3531,JTT+F,0.395
40764,LG+F+G,0.635
4298,LG+F,5.468
1892,Poisson+F+G,0.784
10667,WAG+F,3.319
7375,FLU+F,0.425
6896,FLU+F+G,0.449
12040,FLU+F+G,0.691
21189,Poisson+F,0.221
8161,FLU+F+G,1.030
5370,FLU+F,1.503
1908,LG+F+G,4.332
9239,WAG+F+G,0.118
4143,Poisson+F,1.449
42019,FLU+F+G,2.824
5678,WAG+F,2.363
7331,LG+F,0.311
12689,FLU+F,0.012
40256,FLU+F,0.165
13206,LG+F,0.137
7174,FLU+F+G,0.770
19615,Poisson+F,1.935
25043,JTT+F,1.174
1534,JTT+F,0.788
4644,Poisson+F+G,0.518
5693,FLU+F,2.729
6257,Poisson+F,2.149
1885,WAG+F+G,1.465
4013,Poisson+F,1.847
12662,WAG+F,1.755
34589,WAG+F+G,1.880
41144,Poisson+F+G,1.618
707,Poisson+F+G,0.226
9883,FLU+F+G,0.653
3488,FLU+F+G,2.764
20982,JTT+F,2.158
37905,Poisson+F,0.415
12640,FLU+F,0.037
2820,WAG+F+G,2.231
31667,WAG+F+G,2.660
41830,JTT+F,0.310
28726,FLU+F,4.679
16004,JTT+F,0.023
34005,Poisson+F+G,2.747
6766,FLU+F+G,0.785
4916,JTT+F,0.245
18383,Poisson+F+G,0.273
2191,LG+F,1.733
5352,WAG+F,1.354
21625,WAG+F,0.107
13698,JTT+F+G,0.637
9769,WAG+F+G,1.139
11301,LG+F,2.349
4086,LG+F+G,1.591
13015,LG+F+G,0.379
6408,JTT+F,0.989
5293,FLU+F+G,0.716
22036,Poisson+F+G,0.184
2744,WAG+F,1.312
7424,FLU+F+G,0.200
5829,WAG+F+G,0.301
30525,WAG+F+G,1.365
337,JTT+F,3.129
3643,LG+F+G,1.273
9328,LG+F,0.566
11614,Poisson+F+G,0.350
2766,FLU+F,0.855
11138,JTT+F,0.528
26550,JTT+F+G,1.893
6236,FLU+F+G,1.470
2285,FLU+F,0.530
15274,WAG+F,3.883
30076,JTT+F,0.664
5869,Poisson+F+G,2.052
38288,LG+F,0.592
1039,LG+F,0.123
10451,WAG+F,3.902
930,JTT+F,2.113
45230,LG+F,1.716
5646,WAG+F+G,3.589
3707,JTT+F,2.061
10159,FLU+F,1.555
16768,LG+F+G,0.574
5696,JTT+F+G,0.275
5746,Poisson+F+G,0.138
42065,FLU+F,0.486
27793,JTT+F,0.746
27181,Poisson+F,0.819
3839,Poisson+F+G,0.143
7021,JTT+F+G,0.234
44207,JTT+F+G,0.562
1900,FLU+F+G,1.561
33497,Poisson+F,1.668
10190,FLU+F,1.999
31035,WAG+F,0.040
4084,JTT+F+G,0.760
7469,FLU+F,0.833
10498,WAG+F,0.766
16173,FLU+F+G,1.125
2882,FLU+F,3.249
6633,JTT+F+G,2.068
4299,LG+F,2.441
26816,FLU+F,0.421
10238,FLU+F+G,1.432
3358,LG+F,0.143
2869,WAG+F,0.399
4859,Poisson+F,2.035
14266,Poisson+F,1.931
9460,Poisson+F,0.485
12074,LG+F+G,1.498
44757,JTT+F+G,5.996
7571,JTT+F+G,2.231
33031,LG+F,0.699
12986,WAG+F,0.333
33823,FLU+F,3.138
15594,Poisson+F+G,2.526
4311,JTT+F,0.945
20666,JTT+F,2.327
40006,LG+F+G,2.615
32245,JTT+F,1.077
5955,WAG+F,0.786
4504,WAG+F+G,4.036
828,Poisson+F+G,2.019
2614,Poisson+F+G,10.220
35338,LG+F,0.424
9115,Poisson+F,0.430
3517,FLU+F+G,5.361
5237,LG+F,4.019
6314,JTT+F,2.060
513,JTT+F+G,1.954
14643,Poisson+F,3.763
9376,JTT+F+G,1.731
42876,WAG+F,0.929
9045,Poisson+F,0.902
6421,LG+F+G,0.074
2305,FLU+F+G,1.984
10222,WAG+F+G,1.957
38925,WAG+F,0.258
22463,JTT+F+G,0.588
13061,LG+F,0.229
7156,LG+F,0.788
2599,FLU+F,0.078
1809,Poisson+F+G,1.935
7776,Poisson+F+G,0.313
26827,LG+F+G,0.086
9329,LG+F,5.326
20204,WAG+F+G,0.019
7999,WAG+F,1.311
8564,JTT+F+G,0.437
2572,WAG+F,1.796
3047,FLU+F+G,1.856
1228,JTT+F,0.228
12476,FLU+F,0.894
8623,JTT+F,0.610
12726,Poisson+F+G,1.774
5966,JTT+F+G,0.484
12195,FLU+F,0.318
21413,WAG+F,2.042
5164,WAG+F,0.132
9984,WAG+F,0.077
40042,WAG+F,1.407
7330,LG+F,0.149
29140,FLU+F+G,1.682
21146,WAG+F+G,1.130
13207,LG+F,1.669
9626,JTT+F+G,3.644
11166,LG+F,0.363
41473,FLU+F+G,1.895
22133,JTT+F+G,4.147
5051,LG+F,0.256
4787,Poisson+F,5.014
5146,FLU+F,4.215
2190,LG+F,0.128
14834,FLU+F+G,1.403
6913,WAG+F+G,0.982
6493,Poisson+F,0.210
8034,JTT+F+G,1.362
41705,LG+F+G,0.322
12115,JTT+F+G,0.320
1702,JTT+F,0.708
2612,JTT+F+G,0.856
37802,WAG+F,3.556
6665,Poisson+F,2.598
13044,WAG+F,0.627
27851,Poisson+F+G,1.711
2916,Poisson+F,1.222
6984,FLU+F+G,0.676
3060,LG+F+G,2.429
6935,LG+F,2.720
29122,WAG+F,0.095
8073,FLU+F+G,0.056
12802,LG+F,0.485
27602,Poisson+F,0.104
41452,WAG+F,0.559
19121,JTT+F+G,3.197
32128,FLU+F,0.754
11345,Poisson+F+G,6.008
31150,Poisson+F,1.092
5921,FLU+F+G,0.344
12492,LG+F,1.763
4097,WAG+F,0.987
9233,JTT+F,1.674
3247,Poisson+F+G,1.812
8400,Poisson+F+G,5.470
43871,Poisson+F+G,0.182
13740,FLU+F+G,0.093
16985,WAG+F,2.661
44344,LG+F+G,0.193
35036,WAG+F,0.620
35293,FLU+F+G,0.946
6881,FLU+F,0.248
4009,JTT+F+G,0.496
4832,LG+F,1.053
28384,Poisson+F,0.543
3189,FLU+F,0.569
12402,FLU+F+G,1.790
28295,WAG+F+G,1.950
8523,FLU+F+G,0.301
3481,WAG+F,0.157
878,LG+F+G,1.856
2928,FLU+F+G,1.924
3550,JTT+F+G,4.360
9948,Poisson+F,0.741
1197,Poisson+F+G,0.755
3580,WAG+F+G,4.316
6848,FLU+F,0.271
31650,JTT+F,0.339
554,FLU+F+G,9.813
12329,Poisson+F,1.258
3140,FLU+F,0.210
13095,Poisson+F+G,0.592
36236,FLU+F+G,3.017
9818,Poisson+F,0.454
2763,LG+F+G,0.161
688,LG+F,1.826
20709,JTT+F+G,1.242
37519,WAG+F,1.467
12198,JTT+F+G,1.937
8069,WAG+F+G,0.014
1145,FLU+F,2.801
38183,LG+F+G,0.589
32212,LG+F+G,0.884
4593,FLU+F+G,1.780
26492,WAG+F+G,5.219
6324,FLU+F+G,1.219
41841,Poisson+F+G,1.322
35709,JTT+F+G,1.092
5701,JTT+F,1.713
25250,LG+F,2.001
40856,WAG+F+G,4.647
17276,JTT+F+G,5.565
15411,WAG+F+G,0.616
44549,FLU+F,0.133
1167,WAG+F,0.563
9696,Poisson+F,1.563
10418,Poisson+F,0.441
8064,FLU+F,5.320
11063,FLU+F,0.073
7263,LG+F+G,0.266
6310,Poisson+F,0.296
6092,WAG+F,1.720
8539,WAG+F+G,0.467
10815,FLU+F+G,0.682
2798,Poisson+F,1.553
34769,JTT+F,0.825
746,FLU+F,0.180
11088,WAG+F,0.831
9982,LG+F,0.835
6079,FLU+F,0.187
14783,JTT+F+G,3.248
27357,LG+F,0.825
39773,FLU+F+G,0.991
11580,FLU+F,1.144
2388,FLU+F+G,0.700
6571,WAG+F,0.202
4004,Poisson+F,1.431
20833,FLU+F+G,0.615
6553,FLU+F,0.464
17435,LG+F+G,0.218
7066,FLU+F+G,2.124
3953,WAG+F,0.478
8854,Poisson+F+G,0.152
764,WAG+F,1.830
37842,Poisson+F,0.741
1997,WAG+F+G,0.599
9512,LG+F,0.136
1947,JTT+F+G,1.507
2990,LG+F+G,1.764
14271,Poisson+F,0.222
4833,LG+F,0.676
7532,JTT+F,1.356
12277,Poisson+F+G,2.298
9477,Poisson+F,0.278
4416,WAG+F+G,0.512
14664,WAG+F,3.959
3695,FLU+F,0.985
9527,Poisson+F,0.828
14791,LG+F+G,0.948
3376,FLU+F,0.452
849,WAG+F,0.313
3702,LG+F+G,0.495
1603,LG+F,1.661
15734,LG+F,0.673
9493,LG+F+G,0.028
16165,Poisson+F,1.243
29048,WAG+F+G,2.279
24963,Poisson+F+G,3.014
28410,Poisson+F,0.260
21239,LG+F,1.440
3354,WAG+F,3.933
10594,LG+F,1.503
5204,WAG+F+G,0.927
2910,JTT+F,1.645
15594,FLU+F+G,2.852
13154,LG+F+G,3.015
7018,JTT+F,0.304
7463,JTT+F+G,0.348
880,WAG+F,0.969
11068,FLU+F+G,3.091
10990,WAG+F+G,1.416
4196,JTT+F+G,3.026
17414,JTT+F,0.340
12803,LG+F,0.333
6721,JTT+F+G,0.132
3704,LG+F,0.420
11291,LG+F+G,2.000
6202,LG+F+G,0.000
9005,JTT+F,1.404
13250,FLU+F,0.292
13272,WAG+F,0.700
2429,Poisson+F,3.014
12836,JTT+F,2.031
36070,JTT+F,0.787
5784,JTT+F+G,1.440
13299,FLU+F,0.416
4268,WAG+F,1.329
36593,JTT+F,0.882
1812,FLU+F+G,1.352
7227,Poisson+F+G,2.030
1849,LG+F+G,1.701
4760,FLU+F,0.399
11538,FLU+F+G,4.165
9814,WAG+F+G,1.538
9956,Poisson+F+G,3.436
22021,JTT+F+G,1.300
8390,LG+F+G,1.289
7829,JTT+F,4.760
6765,FLU+F,1.111
22212,FLU+F,1.085
11794,WAG+F,0.580
35669,Poisson+F,1.731
6286,FLU+F,0.390
11277,WAG+F,1.141
10833,JTT+F,0.970
44834,LG+F,0.842
18684,LG+F,0.301
18356,WAG+F,0.610
3155,FLU+F+G,1.115
37663,LG+F,1.955
5874,JTT+F+G,1.181
4790,Poisson+F,0.699
9513,LG+F,0.640
6484,Poisson+F,1.006
9502,Poisson+F+G,4.421
20998,Poisson+F+G,0.062
15411,JTT+F,0.500
4856,LG+F+G,2.734
32853,LG+F,0.365
22738,FLU+F,0.494
2345,Poisson+F+G,1.397
7501,LG+F+G,0.000
28161,JTT+F,0.406
2217,FLU+F+G,1.101
10330,WAG+F+G,0.654
9102,Poisson+F,2.364
18336,FLU+F+G,3.351
26795,LG+F+G,1.006
25251,LG+F,0.177
1659,FLU+F,0.390
14654,Poisson+F,0.782
9775,LG+F,0.443
9052,Poisson+F,0.212
12587,WAG+F+G,2.261
8476,JTT+F+G,1.246
5217,Poisson+F+G,1.031
23363,JTT+F+G,3.249
1373,FLU+F,0.096
11522,WAG+F+G,0.373
12197,Poisson+F+G,2.236
401,JTT+F+G,1.520
28035,Poisson+F,1.012
5537,JTT+F,1.911
21504,WAG+F+G,0.367
1164,FLU+F+G,0.855
1338,Poisson+F+G,1.683
2036,LG+F+G,1.678
13093,JTT+F+G,5.750
9162,WAG+F+G,1.030
36065,WAG+F+G,3.914
21602,JTT+F+G,0.481
7895,WAG+F+G,0.487
707,WAG+F+G,0.226
32547,LG+F+G,0.249
2171,Poisson+F+G,0.535
5498,FLU+F+G,1.014
7845,JTT+F+G,0.368
2251,JTT+F,1.145
34305,JTT+F,0.691
12681,JTT+F+G,0.386
3837,FLU+F,0.451
8770,WAG+F+G,2.087
12651,WAG+F+G,0.033
18026,WAG+F,0.083
600,FLU+F,1.077
11125,FLU+F,0.347
2298,JTT+F,0.130
6437,WAG+F,0.689
10036,JTT+F+G,0.992
16269,Poisson+F,1.005
4861,LG+F+G,1.444
3839,WAG+F+G,0.143
2725,Poisson+F,0.237
4929,WAG+F,0.894
9432,WAG+F+G,0.539
12694,JTT+F,0.097
257,WAG+F+G,4.244
32019,JTT+F+G,1.278
34305,LG+F,0.693
1529,FLU+F,0.300
8122,FLU+F,0.532
2675,Poisson+F,0.614
1021,WAG+F,2.528
11374,JTT+F+G,0.282
24703,Poisson+F+G,0.273
8220,WAG+F+G,2.153
37254,Poisson+F,0.242
8408,FLU+F,1.613
20590,WAG+F+G,0.539
8314,LG+F,1.154
27831,Poisson+F,1.881
5023,Poisson+F+G,2.182
8100,WAG+F,0.411
5647,JTT+F,1.511
10566,JTT+F+G,1.930
40761,JTT+F,1.601
16511,WAG+F,0.019
43828,FLU+F,0.379
2529,LG+F+G,0.802
7642,JTT+F,0.092
2250,Poisson+F,1.240
28630,LG+F+G,0.151
6788,Poisson+F,0.651
5452,JTT+F+G,1.250
27571,FLU+F,3.307
10658,JTT+F,0.414
11914,FLU+F,0.105
13059,FLU+F+G,2.233
9178,FLU+F+G,1.935
11936,WAG+F,0.398
23237,Poisson+F,1.049
3024,WAG+F,0.546
6427,WAG+F+G,0.070
13294,LG+F,0.454
18835,FLU+F,3.201
4290,WAG+F+G,0.531
35435,Poisson+F,2.120
37671,Poisson+F,4.247
13163,LG+F+G,2.949
7368,JTT+F,0.195
35493,WAG+F,1.484
4240,JTT+F+G,4.334
10691,JTT+F,0.401
16828,FLU+F,2.529
3249,JTT+F+G,1.578
9696,JTT+F,1.575
7029,LG+F+G,1.713
7013,Poisson+F+G,0.390
7765,WAG+F+G,0.145
827,JTT+F+G,0.641
5102,JTT+F+G,0.523
25664,FLU+F+G,1.359
8931,WAG+F,0.890
6235,LG+F+G,5.579
3823,FLU+F+G,1.728
9375,JTT+F,0.407
13120,FLU+F,1.071
9428,FLU+F+G,0.425
11904,WAG+F+G,0.591
18829,Poisson+F+G,3.125
13102,WAG+F,0.948
11393,LG+F,0.845
10393,Poisson+F+G,0.176
8913,FLU+F,1.857
10080,Poisson+F,0.587
6177,WAG+F+G,2.219
2365,LG+F,2.308
1810,WAG+F,0.300
4118,WAG+F,1.666
4710,JTT+F+G,0.902
2291,Poisson+F+G,1.513
20167,FLU+F,0.310
21839,Poisson+F,0.963
34304,LG+F,0.554
44313,FLU+F,0.278
5192,JTT+F,4.920
1235,FLU+F,4.900
32225,LG+F+G,1.839
12188,JTT+F,2.981
37682,FLU+F,0.326
698,WAG+F+G,2.548
21491,LG+F,0.188
5471,JTT+F,0.782
26550,LG+F,1.701
3548,LG+F+G,0.307
22738,JTT+F+G,0.753
1043,Poisson+F+G,3.797
41278,FLU+F+G,0.321
5191,LG+F+G,1.619
10308,Poisson+F+G,0.730
6439,Poisson+F,0.664
8315,LG+F,0.175
44639,FLU+F,1.298
1217,WAG+F,2.117
36065,LG+F,3.819
8314,FLU+F,1.169
11313,FLU+F,3.278
6111,Poisson+F+G,0.318
8173,LG+F,1.373
15717,JTT+F+G,4.495
972,FLU+F+G,2.007
27985,Poisson+F+G,0.358
12175,Poisson+F,0.160
27156,WAG+F+G,1.998
42880,JTT+F,0.103
6309,FLU+F,2.574
5057,FLU+F+G,2.198
12025,Poisson+F,0.735
6601,WAG+F,0.764
3976,JTT+F+G,0.076
19887,WAG+F+G,1.356
19857,JTT+F+G,0.107
6048,LG+F+G,0.328
6623,FLU+F,0.318
41728,FLU+F+G,1.011
10429,WAG+F+G,0.015
8905,FLU+F+G,0.304
37802,FLU+F+G,4.146
38046,Poisson+F,2.404
26794,JTT+F+G,1.522
11291,Poisson+F+G,2.067
2584,JTT+F,0.157
3393,Poisson+F+G,2.662
39397,WAG+F,1.221
4645,FLU+F+G,0.072
20419,LG+F+G,2.945
18232,FLU+F,2.403
22802,FLU+F+G,0.454
41673,LG+F+G,0.094
9469,JTT+F,2.473
10644,Poisson+F,0.441
14132,LG+F,3.088
3073,Poisson+F+G,3.230
7910,FLU+F+G,0.030
12970,JTT+F,2.024
682,FLU+F+G,3.203
4626,FLU+F,0.532
3656,WAG+F+G,0.673
3057,LG+F+G,3.972
10714,Poisson+F,0.624
11771,FLU+F+G,1.754
20659,WAG+F,0.196
29252,WAG+F,0.250
43405,JTT+F+G,4.293
4604,WAG+F,0.187
32750,WAG+F,0.475
11392,LG+F,0.114
13601,LG+F+G,0.502
8980,Poisson+F+G,0.307
9143,JTT+F,0.148
13316,FLU+F,0.483
6568,JTT+F+G,2.821
10163,FLU+F+G,1.577
4692,LG+F+G,0.079
2044,WAG+F+G,0.553
2856,JTT+F,1.762
20659,LG+F,0.201
3212,WAG+F,0.475
1561,JTT+F+G,0.449
2102,LG+F,1.160
10144,JTT+F,1.807
31679,Poisson+F,1.716
6557,LG+F+G,1.769
3306,WAG+F+G,1.098
4258,Poisson+F,0.454
2494,Poisson+F,0.379
4121,Poisson+F+G,6.221
7368,Poisson+F+G,0.230
42468,Poisson+F+G,1.410
16301,LG+F+G,1.866
6038,JTT+F+G,0.123
13295,LG+F,0.797
19065,JTT+F,1.531
2514,WAG+F+G,3.377
4308,Poisson+F,1.080
945,JTT+F+G,5.855
11378,Poisson+F+G,1.387
7607,WAG+F+G,1.498
9312,FLU+F,0.291
6609,LG+F+G,0.165
22635,Poisson+F,0.244
37901,JTT+F,1.170
3941,FLU+F+G,0.038
7415,LG+F+G,0.614
26816,Poisson+F,0.419
36988,Poisson+F,1.111
5060,JTT+F+G,1.619
10808,LG+F+G,0.113
12998,LG+F,1.201
14132,FLU+F+G,3.808
2539,JTT+F+G,3.429
8640,LG+F,0.970
8932,JTT+F+G,0.030
24744,FLU+F,1.502
9638,FLU+F,4.797
1546,Poisson+F,0.388
9330,WAG+F,0.741
3702,Poisson+F,0.418
4194,JTT+F,2.322
21044,LG+F+G,1.233
38699,FLU+F,0.703
7357,WAG+F+G,1.626
42880,FLU+F+G,0.110
38529,LG+F,0.142
3309,LG+F+G,3.166
19234,FLU+F,2.337
9098,LG+F+G,3.162
38672,WAG+F,0.769
6969,JTT+F,2.938
3582,JTT+F,0.911
7625,FLU+F,0.074
4948,FLU+F+G,1.655
6595,JTT+F+G,2.256
7607,WAG+F,0.935
6545,WAG+F+G,0.059
4942,LG+F+G,2.882
34437,LG+F,0.384
8608,FLU+F+G,1.835
26849,WAG+F+G,3.120
4322,JTT+F+G,1.091
12743,LG+F+G,0.187
4538,LG+F,0.136
4328,Poisson+F+G,1.261
11385,LG+F+G,1.309
8882,Poisson+F,2.227
7281,Poisson+F+G,2.475
8379,Poisson+F,2.751
12310,FLU+F,1.317
6316,LG+F+G,1.466
9580,JTT+F+G,3.245
13471,WAG+F+G,0.503
11216,JTT+F+G,3.427
5602,WAG+F,0.615
7491,LG+F,6.571
10199,LG+F+G,3.249
1587,JTT+F,1.290
2631,LG+F,0.305
10101,Poisson+F+G,0.407
8342,WAG+F+G,0.391
12332,WAG+F,0.420
10404,JTT+F+G,1.226
2003,Poisson+F+G,0.871
37130,JTT+F,2.816
26769,JTT+F+G,1.582
9644,Poisson+F+G,2.660
1064,JTT+F,0.500
14128,WAG+F+G,0.136
7927,JTT+F+G,0.038
11468,JTT+F,1.792
28713,LG+F+G,1.354
35499,LG+F,0.358
9909,LG+F+G,0.457
13121,WAG+F+G,0.185
3616,LG+F+G,0.039
42220,FLU+F+G,1.858
6472,JTT+F,0.709
9818,LG+F,0.462
11746,JTT+F+G,0.611
2457,LG+F,3.089
3899,JTT+F,2.985
5596,LG+F,0.524
8869,Poisson+F+G,0.586
29981,LG+F+G,0.328
384,JTT+F,0.520
8612,WAG+F+G,0.081
37715,WAG+F+G,0.449
39587,LG+F,0.512
667,JTT+F,0.843
11831,LG+F,0.046
3277,Poisson+F,0.286
10154,JTT+F+G,1.464
5906,LG+F,0.485
11098,Poisson+F+G,0.278
4952,WAG+F+G,1.166
26239,JTT+F+G,1.719
9488,LG+F,1.100
14478,WAG+F+G,0.547
2214,WAG+F,0.907
4982,JTT+F+G,1.826
36894,LG+F+G,0.018
7139,FLU+F,0.629
3868,LG+F,1.137
42625,JTT+F+G,0.676
